attr	score	s1	s2
tumor_size_sam	0.79535407	6.0×5.0	2.7x2.7
tumor_size_sam	0.78515595	6.0×5.0	6.5x5x1.5
tumor_size_sam	0.76991975	6.0×5.0	3.5×2.8
tumor_size_sam	0.75761354	6.0×5.0	6.5x6x1.5
tumor_size_sam	0.73245096	6.0×5.0	6x5
tumor_size_sam	0.76422143	6.0×5.0	6×5×2
tumor_size_sam	0.7760607	6.0×5.0	4.0×3.5×2.0
tumor_size_sam	0.8863475	6.0×5.0	5.0x3.0
tumor_size_sam	0.77595836	6.0×5.0	9.5x6
tumor_size_sam	0.8242166	6.0×5.0	5x3.8
tumor_size_sam	0.7426516	3.5cm	number 3.5cm
tumor_size_sam	0.9382951	3.5cm	1.7cm
tumor_size_sam	0.8921605	3.5cm	5cm
tumor_size_sam	0.7292758	3.5cm	=5cm
tumor_size_sam	0.9359476	3.5cm	1.8cm
tumor_size_sam	0.72859883	3.5cm	number 5.2cm
tumor_size_sam	0.89520323	3.5cm	6cm
tumor_size_sam	0.840865	5.5x4x3.5	4x3.5x1
tumor_size_sam	0.7270216	5.5x4x3.5	3.5x2
tumor_size_sam	0.7307024	5.5x4x3.5	3.3x2.8
tumor_size_sam	0.85388803	5.5x4x3.5	3.5x2x1.5
tumor_size_sam	0.7736131	5.5x4x3.5	3.5×2.5
tumor_size_sam	0.78364325	5.5x4x3.5	4.3x3
tumor_size_sam	0.9264773	5.5x4x3.5	5.5x3.5x0.5
tumor_size_sam	0.7123381	5.5x4x3.5	2.5x1.5
tumor_size_sam	0.93433285	5.5x4x3.5	6.5x5x1.5
tumor_size_sam	0.7660775	5.5x4x3.5	3.5×2.8
tumor_size_sam	0.89315426	5.5x4x3.5	6.5x6x1.5
tumor_size_sam	0.7825997	5.5x4x3.5	3.5x2.3x1
tumor_size_sam	0.7812718	5.5x4x3.5	4.0×3.5×2.0
tumor_size_sam	0.7416203	5.5x4x3.5	11x5x3
tumor_size_sam	0.7662132	5.5x4x3.5	5.0x3.0
tumor_size_sam	0.7617668	5.5x4x3.5	1.8x1.4x0.6
tumor_size_sam	0.80013305	5.5x4x3.5	5x3.8
tumor_size_sam	0.7200428	5.5x4x3.5	6.0×5.0
tumor_size_sam	0.7017602	6.2x5	4x3.5x1
tumor_size_sam	0.7491374	6.2x5	3.5x2
tumor_size_sam	0.75835884	6.2x5	2.5x2
tumor_size_sam	0.74500763	6.2x5	3.5×2.5
tumor_size_sam	0.75586677	6.2x5	4.3x3
tumor_size_sam	0.73892605	6.2x5	5.5x3.5x0.5
tumor_size_sam	0.727005	6.2x5	2.5x1.5
tumor_size_sam	0.7274517	6.2x5	2.7x2.7
tumor_size_sam	0.82815945	6.2x5	6.5x5x1.5
tumor_size_sam	0.72891164	6.2x5	3.5×2.8
tumor_size_sam	0.7956115	6.2x5	6.5x6x1.5
tumor_size_sam	0.83410275	6.2x5	6x5
tumor_size_sam	0.75213635	6.2x5	6×5×2
tumor_size_sam	0.730996	6.2x5	5x4
tumor_size_sam	0.7911459	6.2x5	5.0x3.0
tumor_size_sam	0.8162068	6.2x5	9.5x6
tumor_size_sam	0.8517559	6.2x5	5x3.8
tumor_size_sam	0.9024861	6.2x5	6.0×5.0
tumor_size_sam	0.75984526	6.2x5	5.5x4x3.5
